Shimmer_B640_Timestamp_FormattedUnix_CAL,Shimmer_B640_PPG_A13_CAL
yyyy/mm/dd hh:mm:ss.000,mV
51:50.8,1693.772894
51:50.8,1690.842491
51:50.8,1687.179487
51:50.8,1679.120879
51:50.8,1671.062271
51:50.8,1659.340659
51:50.9,1644.688645
51:50.9,1627.838828
51:50.9,1611.721612
51:50.9,1593.406593
51:50.9,1575.091575
51:50.9,1556.043956
51:50.9,1536.263736
51:50.9,1513.553114
51:50.9,1493.040293
51:50.9,1471.062271
51:50.9,1449.81685
51:50.9,1429.304029
51:50.9,1411.721612
51:51.0,1395.604396
51:51.0,1378.754579
51:51.0,1363.369963
51:51.0,1352.380952
51:51.0,1342.124542
51:51.0,1333.333333
51:51.0,1326.739927
51:51.0,1321.611722
51:51.0,1320.879121
51:51.0,1320.14652
51:51.0,1314.285714
51:51.0,1307.692308
51:51.0,1302.564103
51:51.1,1295.238095
51:51.1,1289.377289
51:51.1,1285.714286
51:51.1,1279.85348
51:51.1,1275.457875
51:51.1,1271.794872
51:51.1,1269.59707
51:51.1,1266.666667
51:51.1,1265.934066
51:51.1,1265.201465
51:51.1,1265.201465
51:51.1,1263.003663
51:51.1,1260.805861
51:51.2,1257.875458
51:51.2,1254.945055
51:51.2,1252.747253
51:51.2,1251.282051
51:51.2,1249.81685
51:51.2,1251.282051
51:51.2,1252.014652
51:51.2,1254.212454
51:51.2,1256.410256
51:51.2,1256.410256
51:51.2,1256.410256
51:51.2,1254.212454
51:51.3,1252.014652
51:51.3,1246.153846
51:51.3,1243.223443
51:51.3,1239.56044
51:51.3,1237.362637
51:51.3,1234.432234
51:51.3,1232.234432
51:51.3,1230.769231
51:51.3,1232.967033
51:51.3,1234.432234
51:51.3,1236.630037
51:51.3,1238.095238
51:51.3,1240.29304
51:51.4,1242.490842
51:51.4,1244.688645
51:51.4,1246.886447
51:51.4,1249.81685
51:51.4,1253.479853
51:51.4,1257.875458
51:51.4,1261.538462
51:51.4,1265.934066
51:51.4,1269.59707
51:51.4,1271.062271
51:51.4,1271.794872
51:51.4,1270.32967
51:51.4,1268.864469
51:51.5,1265.201465
51:51.5,1263.736264
51:51.5,1262.271062
51:51.5,1258.608059
51:51.5,1253.479853
51:51.5,1248.351648
51:51.5,1240.29304
51:51.5,1234.432234
51:51.5,1232.234432
51:51.5,1234.432234
51:51.5,1238.095238
51:51.5,1245.421245
51:51.5,1254.945055
51:51.6,1272.527473
51:51.6,1295.238095
51:51.6,1328.205128
51:51.6,1370.695971
51:51.6,1421.978022
51:51.6,1482.051282
51:51.6,1549.450549
51:51.6,1617.582418
51:51.6,1685.714286
51:51.6,1749.450549
51:51.6,1807.326007
51:51.6,1859.340659
51:51.6,1902.564103
51:51.7,1934.798535
51:51.7,1957.509158
51:51.7,1972.161172
51:51.7,1976.556777
51:51.7,1977.289377
51:51.7,1972.161172
51:51.7,1959.70696
51:51.7,1944.322344
51:51.7,1922.344322
51:51.7,1895.970696
51:51.7,1868.131868
51:51.7,1837.362637
51:51.8,1803.663004
51:51.8,1769.96337
51:51.8,1736.996337
51:51.8,1709.157509
51:51.8,1684.249084
51:51.8,1665.934066
51:51.8,1654.945055
51:51.8,1648.351648
51:51.8,1646.153846
51:51.8,1648.351648
51:51.8,1651.282051
51:51.8,1656.410256
51:51.8,1662.271062
51:51.9,1668.864469
51:51.9,1673.260073
51:51.9,1676.190476
51:51.9,1676.190476
51:51.9,1672.527473
51:51.9,1667.399267
51:51.9,1659.340659
51:51.9,1648.351648
51:51.9,1632.967033
51:51.9,1613.186813
51:51.9,1592.673993
51:51.9,1572.893773
51:51.9,1549.450549
51:52.0,1526.739927
51:52.0,1505.494505
51:52.0,1485.714286
51:52.0,1467.399267
51:52.0,1449.084249
51:52.0,1430.769231
51:52.0,1413.919414
51:52.0,1400
51:52.0,1387.545788
51:52.0,1374.358974
51:52.0,1359.70696
51:52.0,1347.252747
51:52.0,1334.798535
51:52.1,1323.809524
51:52.1,1312.087912
51:52.1,1304.029304
51:52.1,1295.970696
51:52.1,1287.179487
51:52.1,1279.85348
51:52.1,1273.992674
51:52.1,1271.062271
51:52.1,1267.399267
51:52.1,1264.468864
51:52.1,1265.201465
51:52.1,1268.864469
51:52.1,1275.457875
51:52.2,1282.051282
51:52.2,1287.912088
51:52.2,1291.575092
51:52.2,1290.842491
51:52.2,1282.783883
51:52.2,1274.725275
51:52.2,1264.468864
51:52.2,1254.212454
51:52.2,1245.421245
51:52.2,1241.025641
51:52.2,1237.362637
51:52.2,1233.699634
51:52.3,1232.234432
51:52.3,1231.501832
51:52.3,1231.501832
51:52.3,1231.501832
51:52.3,1231.501832
51:52.3,1231.501832
51:52.3,1227.106227
51:52.3,1221.978022
51:52.3,1219.78022
51:52.3,1219.78022
51:52.3,1222.710623
51:52.3,1227.106227
51:52.3,1235.164835
51:52.4,1241.758242
51:52.4,1249.084249
51:52.4,1256.410256
51:52.4,1263.736264
51:52.4,1268.131868
51:52.4,1271.062271
51:52.4,1271.794872
51:52.4,1271.062271
51:52.4,1270.32967
51:52.4,1266.666667
51:52.4,1261.538462
51:52.4,1254.212454
51:52.4,1247.619048
51:52.5,1243.223443
51:52.5,1242.490842
51:52.5,1241.758242
51:52.5,1241.758242
51:52.5,1241.025641
51:52.5,1241.025641
51:52.5,1241.025641
51:52.5,1241.758242
51:52.5,1241.758242
51:52.5,1241.025641
51:52.5,1238.095238
51:52.5,1234.432234
51:52.5,1227.838828
51:52.6,1219.047619
51:52.6,1212.454212
51:52.6,1211.721612
51:52.6,1213.919414
51:52.6,1221.978022
51:52.6,1234.432234
51:52.6,1252.014652
51:52.6,1272.527473
51:52.6,1300.3663
51:52.6,1336.996337
51:52.6,1380.21978
51:52.6,1429.304029
51:52.6,1484.249084
51:52.7,1542.857143
51:52.7,1602.197802
51:52.7,1659.340659
51:52.7,1709.89011
51:52.7,1750.18315
51:52.7,1781.684982
51:52.7,1805.860806
51:52.7,1821.245421
51:52.7,1830.769231
51:52.7,1835.164835
51:52.7,1833.699634
51:52.7,1828.571429
51:52.8,1819.047619
51:52.8,1805.128205
51:52.8,1783.882784
51:52.8,1759.70696
51:52.8,1732.600733
51:52.8,1704.761905
51:52.8,1676.190476
51:52.8,1648.351648
51:52.8,1621.245421
51:52.8,1596.336996
51:52.8,1575.091575
51:52.8,1557.509158
51:52.8,1546.520147
51:52.9,1539.92674
51:52.9,1536.996337
51:52.9,1537.728938
51:52.9,1540.659341
51:52.9,1546.520147
51:52.9,1556.776557
51:52.9,1565.567766
51:52.9,1573.626374
51:52.9,1580.952381
51:52.9,1584.615385
51:52.9,1584.615385
51:52.9,1579.487179
51:52.9,1574.358974
51:53.0,1567.765568
51:53.0,1558.974359
51:53.0,1547.252747
51:53.0,1537.728938
51:53.0,1526.739927
51:53.0,1513.553114
51:53.0,1495.970696
51:53.0,1477.655678
51:53.0,1459.340659
51:53.0,1440.29304
51:53.0,1421.245421
51:53.0,1400
51:53.0,1378.754579
51:53.1,1358.974359
51:53.1,1339.92674
51:53.1,1320.14652
51:53.1,1304.029304
51:53.1,1291.575092
51:53.1,1281.318681
51:53.1,1279.120879
51:53.1,1278.388278
51:53.1,1280.586081
51:53.1,1282.783883
51:53.1,1287.179487
51:53.1,1289.377289
51:53.1,1292.307692
51:53.2,1293.772894
51:53.2,1294.505495
51:53.2,1293.040293
51:53.2,1289.377289
51:53.2,1284.981685
51:53.2,1279.120879
51:53.2,1275.457875
51:53.2,1270.32967
51:53.2,1266.666667
51:53.2,1264.468864
51:53.2,1262.271062
51:53.2,1263.003663
51:53.3,1262.271062
51:53.3,1260.07326
51:53.3,1257.875458
51:53.3,1255.677656
51:53.3,1253.479853
51:53.3,1251.282051
51:53.3,1249.81685
51:53.3,1247.619048
51:53.3,1243.223443
51:53.3,1234.432234
51:53.3,1226.373626
51:53.3,1216.849817
51:53.3,1209.52381
51:53.4,1201.465201
51:53.4,1197.069597
51:53.4,1193.406593
51:53.4,1191.941392
51:53.4,1191.208791
51:53.4,1193.406593
51:53.4,1195.604396
51:53.4,1199.267399
51:53.4,1203.663004
51:53.4,1211.721612
51:53.4,1221.978022
51:53.4,1231.501832
51:53.4,1238.095238
51:53.5,1243.956044
51:53.5,1247.619048
51:53.5,1249.81685
51:53.5,1251.282051
51:53.5,1250.549451
51:53.5,1246.153846
51:53.5,1239.56044
51:53.5,1229.304029
51:53.5,1217.582418
51:53.5,1208.791209
51:53.5,1202.930403
51:53.5,1198.534799
51:53.5,1195.604396
51:53.6,1195.604396
51:53.6,1202.197802
51:53.6,1209.52381
51:53.6,1218.315018
51:53.6,1230.769231
51:53.6,1250.549451
51:53.6,1281.318681
51:53.6,1319.413919
51:53.6,1365.567766
51:53.6,1419.78022
51:53.6,1479.85348
51:53.6,1543.589744
51:53.6,1608.791209
51:53.7,1672.527473
51:53.7,1731.135531
51:53.7,1783.882784
51:53.7,1830.03663
51:53.7,1867.399267
51:53.7,1892.307692
51:53.7,1907.692308
51:53.7,1916.483516
51:53.7,1917.216117
51:53.7,1913.553114
51:53.7,1902.564103
51:53.7,1888.644689
51:53.8,1874.725275
51:53.8,1855.677656
51:53.8,1835.164835
51:53.8,1808.791209
51:53.8,1778.754579
51:53.8,1747.985348
51:53.8,1717.216117
51:53.8,1687.912088
51:53.8,1663.003663
51:53.8,1641.758242
51:53.8,1625.641026
51:53.8,1611.721612
51:53.8,1602.930403
51:53.9,1600
51:53.9,1599.267399
51:53.9,1601.465201
51:53.9,1605.128205
51:53.9,1610.989011
51:53.9,1616.849817
51:53.9,1622.710623
51:53.9,1628.571429
51:53.9,1629.304029
51:53.9,1627.838828
51:53.9,1623.443223
51:53.9,1614.652015
51:53.9,1600.732601
51:54.0,1584.615385
51:54.0,1564.835165
51:54.0,1545.787546
51:54.0,1526.007326
51:54.0,1506.227106
51:54.0,1487.179487
51:54.0,1466.666667
51:54.0,1449.084249
51:54.0,1432.967033
51:54.0,1416.117216
51:54.0,1401.465201
51:54.0,1387.545788
51:54.0,1372.893773
51:54.1,1358.241758
51:54.1,1344.322344
51:54.1,1331.135531
51:54.1,1321.611722
51:54.1,1313.553114
51:54.1,1306.227106
51:54.1,1300.3663
51:54.1,1295.970696
51:54.1,1291.575092
51:54.1,1290.10989
51:54.1,1286.446886
51:54.1,1282.783883
51:54.1,1277.655678
51:54.2,1273.992674
51:54.2,1268.131868
51:54.2,1259.340659
51:54.2,1251.282051
51:54.2,1243.223443
51:54.2,1238.827839
51:54.2,1237.362637
51:54.2,1236.630037
51:54.2,1238.095238
51:54.2,1240.29304
51:54.2,1243.956044
51:54.2,1245.421245
51:54.3,1245.421245
51:54.3,1244.688645
51:54.3,1243.223443
51:54.3,1239.56044
51:54.3,1238.095238
51:54.3,1235.164835
51:54.3,1234.432234
51:54.3,1235.164835
51:54.3,1235.897436
51:54.3,1238.095238
51:54.3,1235.897436
51:54.3,1234.432234
51:54.3,1231.501832
51:54.4,1227.838828
51:54.4,1224.175824
51:54.4,1221.245421
51:54.4,1218.315018
51:54.4,1216.117216
51:54.4,1213.186813
51:54.4,1210.989011
51:54.4,1208.058608
51:54.4,1205.128205
51:54.4,1202.930403
51:54.4,1200.732601
51:54.4,1200
51:54.4,1200.732601
51:54.5,1203.663004
51:54.5,1204.395604
51:54.5,1205.128205
51:54.5,1207.326007
51:54.5,1209.52381
51:54.5,1210.989011
51:54.5,1215.384615
51:54.5,1220.512821
51:54.5,1227.106227
51:54.5,1233.699634
51:54.5,1238.827839
51:54.5,1241.025641
51:54.5,1241.025641
51:54.6,1243.223443
51:54.6,1242.490842
51:54.6,1239.56044
51:54.6,1236.630037
51:54.6,1235.897436
51:54.6,1242.490842
51:54.6,1255.677656
51:54.6,1279.120879
51:54.6,1311.355311
51:54.6,1357.509158
51:54.6,1415.384615
51:54.6,1479.85348
51:54.6,1551.648352
51:54.7,1625.641026
51:54.7,1697.435897
51:54.7,1764.102564
51:54.7,1821.978022
51:54.7,1871.794872
51:54.7,1913.553114
51:54.7,1945.787546
51:54.7,1965.567766
51:54.7,1975.091575
51:54.7,1973.626374
51:54.7,1965.567766
51:54.7,1953.113553
51:54.8,1937.728938
51:54.8,1916.483516
51:54.8,1894.505495
51:54.8,1869.59707
51:54.8,1846.153846
51:54.8,1822.710623
51:54.8,1798.534799
51:54.8,1772.893773
51:54.8,1746.520147
51:54.8,1720.879121
51:54.8,1694.505495
51:54.8,1671.794872
51:54.8,1652.747253
51:54.9,1636.630037
51:54.9,1622.710623
51:54.9,1614.652015
51:54.9,1610.25641
51:54.9,1605.860806
51:54.9,1605.860806
51:54.9,1605.128205
51:54.9,1603.663004
51:54.9,1599.267399
51:54.9,1594.139194
51:54.9,1586.813187
51:54.9,1575.091575
51:54.9,1561.172161
51:55.0,1546.520147
51:55.0,1531.135531
51:55.0,1515.018315
51:55.0,1498.901099
51:55.0,1481.318681
51:55.0,1464.468864
51:55.0,1450.549451
51:55.0,1435.164835
51:55.0,1421.978022
51:55.0,1410.25641
51:55.0,1397.802198
51:55.0,1383.882784
51:55.0,1369.230769
51:55.1,1356.043956
51:55.1,1342.857143
51:55.1,1328.937729
51:55.1,1315.750916
51:55.1,1303.296703
51:55.1,1293.772894
51:55.1,1286.446886
51:55.1,1280.586081
51:55.1,1275.457875
51:55.1,1271.794872
51:55.1,1268.864469
51:55.1,1267.399267
51:55.1,1265.934066
51:55.2,1264.468864
51:55.2,1260.805861
51:55.2,1257.142857
51:55.2,1253.479853
51:55.2,1251.282051
51:55.2,1249.81685
51:55.2,1248.351648
51:55.2,1251.282051
51:55.2,1257.142857
51:55.2,1263.003663
51:55.2,1268.864469
51:55.2,1273.992674
51:55.3,1275.457875
51:55.3,1273.260073
51:55.3,1268.864469
51:55.3,1263.003663
51:55.3,1258.608059
51:55.3,1252.747253
51:55.3,1246.886447
51:55.3,1241.025641
51:55.3,1232.967033
51:55.3,1224.908425
51:55.3,1219.78022
51:55.3,1217.582418
51:55.3,1215.384615
51:55.4,1212.454212
51:55.4,1211.721612
51:55.4,1213.919414
51:55.4,1219.047619
51:55.4,1227.106227
51:55.4,1236.630037
51:55.4,1243.956044
51:55.4,1249.084249
51:55.4,1251.282051
51:55.4,1249.81685
51:55.4,1246.153846
51:55.4,1243.956044
51:55.4,1239.56044
51:55.5,1232.234432
51:55.5,1223.443223
51:55.5,1215.384615
51:55.5,1207.326007
51:55.5,1200
51:55.5,1196.336996
51:55.5,1194.871795
51:55.5,1194.139194
51:55.5,1194.139194
51:55.5,1194.139194
51:55.5,1195.604396
51:55.5,1197.802198
51:55.5,1202.197802
51:55.6,1208.058608
51:55.6,1210.989011
51:55.6,1213.186813
51:55.6,1217.582418
51:55.6,1221.245421
51:55.6,1228.571429
51:55.6,1241.025641
51:55.6,1263.736264
51:55.6,1294.505495
51:55.6,1337.728938
51:55.6,1393.406593
51:55.6,1454.212454
51:55.6,1517.216117
51:55.7,1583.150183
51:55.7,1645.421245
51:55.7,1704.029304
51:55.7,1753.113553
51:55.7,1797.069597
51:55.7,1830.03663
51:55.7,1854.212454
51:55.7,1871.062271
51:55.7,1879.120879
51:55.7,1879.85348
51:55.7,1874.725275
51:55.7,1864.468864
51:55.8,1848.351648
51:55.8,1828.571429
51:55.8,1805.128205
51:55.8,1780.952381
51:55.8,1756.043956
51:55.8,1726.007326
51:55.8,1693.040293
51:55.8,1660.07326
51:55.8,1630.03663
51:55.8,1602.197802
51:55.8,1578.021978
51:55.8,1558.974359
51:55.8,1545.787546
51:55.9,1536.996337
51:55.9,1534.798535
51:55.9,1537.728938
51:55.9,1544.322344
51:55.9,1550.915751
51:55.9,1557.509158
51:55.9,1564.835165
51:55.9,1572.161172
51:55.9,1577.289377
51:55.9,1583.882784
51:55.9,1588.278388
51:55.9,1589.74359
51:55.9,1588.278388
51:56.0,1583.150183
51:56.0,1576.556777
51:56.0,1566.300366
51:56.0,1555.311355
51:56.0,1539.92674
51:56.0,1520.879121
51:56.0,1499.6337
51:56.0,1476.190476
51:56.0,1451.282051
51:56.0,1426.373626
51:56.0,1405.128205
51:56.0,1385.347985
51:56.0,1363.369963
51:56.1,1339.194139
51:56.1,1315.018315
51:56.1,1292.307692
51:56.1,1273.992674
51:56.1,1260.805861
51:56.1,1251.282051
51:56.1,1243.956044
51:56.1,1236.630037
51:56.1,1230.03663
51:56.1,1224.908425
51:56.1,1219.78022
51:56.1,1216.117216
51:56.1,1216.117216
51:56.2,1217.582418
51:56.2,1220.512821
51:56.2,1224.908425
51:56.2,1230.769231
51:56.2,1237.362637
51:56.2,1243.956044
51:56.2,1252.747253
51:56.2,1260.805861
51:56.2,1271.062271
51:56.2,1279.85348
51:56.2,1285.714286
51:56.2,1289.377289
51:56.3,1292.307692
51:56.3,1293.772894
51:56.3,1290.842491
51:56.3,1284.981685
51:56.3,1277.655678
51:56.3,1268.864469
51:56.3,1260.07326
51:56.3,1256.410256
51:56.3,1252.747253
51:56.3,1249.084249
51:56.3,1244.688645
51:56.3,1238.827839
51:56.3,1232.967033
51:56.4,1225.641026
51:56.4,1219.047619
51:56.4,1210.989011
51:56.4,1202.197802
51:56.4,1194.871795
51:56.4,1188.278388
51:56.4,1180.21978
51:56.4,1176.556777
51:56.4,1178.754579
51:56.4,1183.882784
51:56.4,1191.208791
51:56.4,1202.197802
51:56.4,1211.721612
51:56.5,1216.117216
51:56.5,1218.315018
51:56.5,1217.582418
51:56.5,1216.117216
51:56.5,1214.652015
51:56.5,1213.919414
51:56.5,1213.919414
51:56.5,1213.919414
51:56.5,1211.721612
51:56.5,1208.791209
51:56.5,1204.395604
51:56.5,1202.197802
51:56.5,1200.732601
51:56.6,1204.395604
51:56.6,1213.919414
51:56.6,1232.967033
51:56.6,1263.736264
51:56.6,1306.227106
51:56.6,1363.369963
51:56.6,1430.769231
51:56.6,1508.424908
51:56.6,1590.47619
51:56.6,1673.992674
51:56.6,1752.380952
51:56.6,1825.641026
51:56.6,1887.912088
51:56.7,1938.461538
51:56.7,1975.091575
51:56.7,2000.732601
51:56.7,2016.117216
51:56.7,2021.245421
51:56.7,2016.849817
51:56.7,2006.593407
51:56.7,1991.208791
51:56.7,1970.695971
51:56.7,1948.717949
51:56.7,1926.007326
51:56.7,1901.098901
51:56.8,1875.457875
51:56.8,1849.084249
51:56.8,1820.512821
51:56.8,1789.010989
51:56.8,1756.776557
51:56.8,1726.007326
51:56.8,1699.6337
51:56.8,1678.388278
51:56.8,1662.271062
51:56.8,1653.479853
51:56.8,1649.084249
51:56.8,1647.619048
51:56.8,1651.282051
51:56.9,1655.677656
51:56.9,1660.805861
51:56.9,1661.538462
51:56.9,1662.271062
51:56.9,1660.805861
51:56.9,1654.945055
51:56.9,1648.351648
51:56.9,1642.490842
51:56.9,1633.699634
51:56.9,1624.175824
51:56.9,1611.721612
51:56.9,1597.069597
51:56.9,1579.487179
51:57.0,1557.509158
51:57.0,1532.600733
51:57.0,1508.424908
51:57.0,1482.051282
51:57.0,1454.945055
51:57.0,1429.304029
51:57.0,1405.860806
51:57.0,1386.080586
51:57.0,1369.230769
51:57.0,1355.311355
51:57.0,1344.322344
51:57.0,1334.065934
51:57.0,1325.274725
51:57.1,1319.413919
51:57.1,1313.553114
51:57.1,1307.692308
51:57.1,1301.831502
51:57.1,1295.970696
51:57.1,1293.040293
51:57.1,1294.505495
51:57.1,1295.970696
51:57.1,1295.238095
51:57.1,1292.307692
51:57.1,1287.179487
51:57.1,1284.249084
51:57.1,1282.051282
51:57.2,1280.586081
51:57.2,1279.85348
51:57.2,1277.655678
51:57.2,1273.992674
51:57.2,1268.864469
51:57.2,1264.468864
51:57.2,1262.271062
51:57.2,1260.805861
51:57.2,1259.340659
51:57.2,1257.875458
51:57.2,1258.608059
51:57.2,1260.805861
51:57.3,1265.201465
51:57.3,1270.32967
51:57.3,1273.992674
51:57.3,1274.725275
51:57.3,1272.527473
51:57.3,1270.32967
51:57.3,1266.666667
51:57.3,1263.003663
51:57.3,1258.608059
51:57.3,1254.212454
51:57.3,1249.81685
51:57.3,1244.688645
51:57.3,1238.827839
51:57.4,1232.967033
51:57.4,1225.641026
51:57.4,1219.047619
51:57.4,1213.919414
51:57.4,1209.52381
51:57.4,1205.128205
51:57.4,1201.465201
51:57.4,1199.267399
51:57.4,1198.534799
51:57.4,1197.802198
51:57.4,1197.069597
51:57.4,1200
51:57.4,1202.197802
51:57.5,1204.395604
51:57.5,1202.930403
51:57.5,1201.465201
51:57.5,1199.267399
51:57.5,1197.802198
51:57.5,1198.534799
51:57.5,1199.267399
51:57.5,1200.732601
51:57.5,1200
51:57.5,1198.534799
51:57.5,1197.069597
51:57.5,1197.802198
51:57.5,1200.732601
51:57.6,1204.395604
51:57.6,1210.989011
51:57.6,1223.443223
51:57.6,1241.758242
51:57.6,1268.864469
51:57.6,1305.494505
51:57.6,1353.846154
51:57.6,1415.384615
51:57.6,1487.179487
51:57.6,1569.230769
51:57.6,1654.945055
51:57.6,1740.659341
51:57.7,1820.512821
51:57.7,1895.238095
51:57.7,1959.70696
51:57.7,2014.652015
51:57.7,2057.142857
51:57.7,2087.912088
51:57.7,2106.959707
51:57.7,2117.216117
51:57.7,2117.948718
51:57.7,2112.087912
51:57.7,2097.435897
51:57.7,2078.388278
51:57.7,2055.677656
51:57.8,2032.234432
51:57.8,2004.395604
51:57.8,1972.161172
51:57.8,1934.798535
51:57.8,1896.703297
51:57.8,1858.608059
51:57.8,1822.710623
51:57.8,1786.080586
51:57.8,1751.648352
51:57.8,1720.14652
51:57.8,1696.703297
51:57.8,1679.120879
51:57.8,1668.131868
51:57.9,1660.805861
51:57.9,1660.07326
51:57.9,1663.736264
51:57.9,1671.794872
51:57.9,1679.120879
51:57.9,1685.714286
51:57.9,1691.575092
51:57.9,1693.772894
51:57.9,1689.377289
51:57.9,1682.051282
51:57.9,1671.794872
51:57.9,1659.340659
51:57.9,1646.886447
51:58.0,1637.362637
51:58.0,1624.908425
51:58.0,1611.721612
51:58.0,1594.139194
51:58.0,1574.358974
51:58.0,1555.311355
51:58.0,1536.263736
51:58.0,1514.285714
51:58.0,1490.10989
51:58.0,1464.468864
51:58.0,1438.827839
51:58.0,1412.454212
51:58.0,1389.74359
51:58.1,1368.498168
51:58.1,1351.648352
51:58.1,1338.461538
51:58.1,1327.472527
51:58.1,1319.413919
51:58.1,1312.820513
51:58.1,1304.761905
51:58.1,1297.435897
51:58.1,1289.377289
51:58.1,1285.714286
51:58.1,1282.783883
51:58.1,1280.586081
51:58.1,1278.388278
51:58.2,1276.190476
51:58.2,1274.725275
51:58.2,1271.794872
51:58.2,1268.864469
51:58.2,1265.934066
51:58.2,1263.003663
51:58.2,1260.07326
51:58.2,1256.410256
51:58.2,1253.479853
51:58.2,1250.549451
51:58.2,1249.084249
51:58.2,1249.084249
51:58.3,1250.549451
51:58.3,1251.282051
51:58.3,1251.282051
51:58.3,1249.084249
51:58.3,1246.886447
51:58.3,1244.688645
51:58.3,1240.29304
51:58.3,1234.432234
51:58.3,1229.304029
51:58.3,1223.443223
51:58.3,1216.849817
51:58.3,1209.52381
51:58.3,1202.930403
51:58.4,1195.604396
51:58.4,1189.010989
51:58.4,1180.21978
51:58.4,1175.091575
51:58.4,1169.96337
51:58.4,1166.300366
51:58.4,1161.904762
51:58.4,1157.509158
51:58.4,1154.578755
51:58.4,1154.578755
51:58.4,1155.311355
51:58.4,1158.241758
51:58.4,1160.43956
51:58.5,1164.835165
51:58.5,1168.498168
51:58.5,1172.893773
51:58.5,1177.289377
51:58.5,1182.417582
51:58.5,1186.813187
51:58.5,1190.47619
51:58.5,1194.139194
51:58.5,1199.267399
51:58.5,1202.930403
51:58.5,1206.593407
51:58.5,1207.326007
51:58.5,1206.593407
51:58.6,1205.128205
51:58.6,1204.395604
51:58.6,1202.930403
51:58.6,1200.732601
51:58.6,1201.465201
51:58.6,1208.058608
51:58.6,1223.443223
51:58.6,1249.81685
51:58.6,1284.981685
51:58.6,1334.798535
51:58.6,1394.871795
51:58.6,1464.468864
51:58.6,1540.659341
51:58.7,1621.978022
51:58.7,1702.564103
51:58.7,1778.021978
51:58.7,1849.084249
51:58.7,1912.087912
51:58.7,1962.637363
51:58.7,2000.732601
51:58.7,2027.838828
51:58.7,2039.56044
51:58.7,2037.362637
51:58.7,2027.838828
51:58.7,2012.454212
51:58.8,1994.871795
51:58.8,1973.626374
51:58.8,1954.578755
51:58.8,1934.065934
51:58.8,1909.89011
51:58.8,1882.051282
51:58.8,1853.479853
51:58.8,1821.978022
51:58.8,1789.010989
51:58.8,1755.311355
51:58.8,1722.344322
51:58.8,1693.040293
51:58.8,1668.864469
51:58.9,1647.619048
51:58.9,1634.432234
51:58.9,1626.373626
51:58.9,1624.908425
51:58.9,1627.838828
51:58.9,1632.967033
51:58.9,1640.29304
51:58.9,1646.886447
51:58.9,1652.014652
51:58.9,1657.142857
51:58.9,1663.003663
51:58.9,1669.59707
51:58.9,1673.260073
51:59.0,1671.794872
51:59.0,1661.538462
51:59.0,1649.084249
51:59.0,1633.699634
51:59.0,1613.186813
51:59.0,1589.74359
51:59.0,1564.835165
51:59.0,1538.461538
51:59.0,1512.087912
51:59.0,1487.912088
51:59.0,1462.271062
51:59.0,1436.630037
51:59.0,1410.989011
51:59.1,1386.080586
51:59.1,1364.102564
51:59.1,1342.857143
51:59.1,1326.007326
51:59.1,1314.285714
51:59.1,1305.494505
51:59.1,1298.168498
51:59.1,1291.575092
51:59.1,1284.249084
51:59.1,1279.120879
51:59.1,1272.527473
51:59.1,1265.201465
51:59.1,1259.340659
51:59.2,1256.410256
51:59.2,1258.608059
51:59.2,1262.271062
51:59.2,1268.864469
51:59.2,1272.527473
51:59.2,1276.190476
51:59.2,1276.923077
51:59.2,1279.120879
51:59.2,1282.051282
51:59.2,1283.516484
51:59.2,1284.249084
51:59.2,1284.249084
51:59.3,1284.249084
51:59.3,1283.516484
51:59.3,1281.318681
51:59.3,1274.725275
51:59.3,1265.201465
51:59.3,1252.747253
51:59.3,1238.827839
51:59.3,1226.373626
51:59.3,1216.117216
51:59.3,1207.326007
51:59.3,1201.465201
51:59.3,1200.732601
51:59.3,1206.593407
51:59.4,1215.384615
51:59.4,1223.443223
51:59.4,1231.501832
51:59.4,1238.827839
51:59.4,1243.223443
51:59.4,1245.421245
51:59.4,1245.421245
51:59.4,1242.490842
51:59.4,1236.630037
51:59.4,1230.03663
